,SEG_ID,pointId,Animal,Archway,Bicyclist,Bridge,Building,Car,CartLuggagePram,Child,Column_Pole,Fence,LaneMkgsDriv,LaneMkgsNonDriv,Misc_Text,MotorcycleScooter,OtherMoving,ParkingBlock,Pedestrian,Road,RoadShoulder,Sidewalk,SignSymbol,Sky,SUVPickupTruck,TrafficCone,TrafficLight,Train,Tree,Truck_Bus,Tunnel,VegetationMisc,Void,Wall
0,761634,007142,2,1,364,99,216121,16273,0,29,3059,3302,157,0,3266,0,2073,9415,659,26453,53,6574,66,203613,315,0,19,0,204461,629,0,215664,73417,62492
0,742901,011211,0,0,2673,4601,109073,14671,0,0,3650,624,501,4,7164,0,257,37103,504,143233,2732,3752,0,359301,11337,0,0,0,172467,4416,0,62724,84511,23278
0,660757,001490,7,0,1815,2596,228510,20237,1,0,2468,455,1522,0,8234,0,818,20332,860,147529,278,30411,25,321889,6740,0,120,0,113004,2751,0,36447,80332,21195
0,541541,005114,0,1,5467,361,281204,25175,114,0,3902,742,730,0,7251,0,1934,15832,1574,158930,2526,40979,18,243304,8764,6,2,0,90333,1015,0,39392,82779,36241
0,980146,004660,1,1,458,136,51056,34414,6,0,1314,1423,1282,0,8920,0,131,23891,123,278831,1196,8556,4,271697,4072,0,0,0,185027,688,0,89589,71954,13806
0,1080471,004585,0,0,919,855,113510,1873,1,0,4311,3101,60,0,6407,0,55,6681,122,52563,10565,4279,2,368103,1634,0,1,0,312113,4712,0,78254,59855,18600
0,422212,000148,0,337,0,507,50891,11943,0,0,1252,281,519,135,73677,0,10,60545,0,232117,226,5942,42,80053,1724,3378,8,0,214395,361,0,235019,74955,259
0,500048,011396,0,0,3,1821,155110,2000,25,0,667,32459,5242,87,2086,0,68,7500,15,249330,3475,22798,5,273135,431,18,0,0,139001,501,0,63271,70175,19353
0,761291,001823,12,4,11025,329,238324,14343,1,2,2792,6195,137,0,22868,0,904,5594,4437,42257,2745,15260,32,212813,1782,806,3,0,200449,1661,0,98167,119069,46565
0,720518,007745,1,179,91,1783,59741,25640,0,0,4759,675,884,0,53101,0,123,28775,12,150523,2704,15508,70,97596,1663,121,2,0,331410,591,0,234227,34056,4341
0,421766,010254,0,0,4458,1074,219080,13431,29,32,3374,5560,61,0,37625,0,3324,23782,752,168139,2984,23656,30,101157,2746,277,2,0,221464,324,0,121402,67568,26245
0,1080015,004141,0,0,0,1736,26876,3880,0,0,439,946,107,0,49157,0,6,4838,0,124943,3417,3767,62,190339,1772,0,9,0,293293,137,0,305686,33819,3347
0,1060633,006543,1,0,793,939,63005,36523,0,0,663,4136,2423,59,2141,0,110,20721,740,117982,3755,16069,17,366809,18933,0,0,0,149009,9904,0,71713,138735,23396
0,421347,000758,1,0,2063,64,237040,98553,0,0,4371,2932,8146,0,16847,0,957,27574,1383,139207,1409,28044,75,196313,9279,485,82,0,86828,1887,0,56485,117281,11270
0,821127,011509,0,0,190,1166,58064,5222,0,0,2247,912,674,0,11063,0,348,12384,3,186078,4331,32129,54,351683,3190,0,11,0,163401,3835,0,69360,92061,50170
0,820568,002021,0,1,291,499,43829,3729,2,0,3822,5015,3336,0,2418,0,43,17648,224,229960,6923,39829,3,135145,179,0,0,0,310349,674,0,141691,64751,38215
0,441965,010030,1,3,0,4290,234233,19113,2,0,1155,15242,500,0,52540,0,83,44340,4,92760,149,1862,18,107591,4490,3,13,0,209555,994,0,169755,49336,40544
0,520702,001113,18,34,82,922,367453,23517,1,0,2476,4887,1161,0,52021,1,1239,34112,200,53014,229,5469,72,103109,996,196,57,0,157820,789,0,89869,124106,24726
0,821479,011485,0,0,200,341,59234,4860,0,0,2775,404,4910,5,868,0,338,16908,11,235000,11336,16462,0,325690,2117,0,1,0,188149,1261,0,63530,94394,19782
0,521406,000909,20,8,52,5110,323074,5913,1,0,2420,2401,31,0,41830,0,400,27682,711,28845,2064,9749,27,140485,3534,7,12,0,133839,1150,0,137668,154639,26904
0,521868,001198,4,5,636,688,309104,35086,0,14,1568,12086,2449,0,20596,0,2993,53209,387,103715,129,22782,120,110945,578,124,2,0,138084,632,0,67916,142332,22392
0,220383,009754,2,0,622,609,253747,9770,5,0,4271,63,1554,0,66058,0,206,14821,274,254343,1117,6276,157,106253,4560,47,1,0,133986,1170,0,115979,67400,5285
0,200254,002684,0,1,1299,574,106155,5925,0,0,7110,5183,933,0,3835,0,116,15874,2411,111444,11138,15117,9,388070,1637,0,24,0,106375,5677,0,71508,106306,81855
0,620972,007430,0,43,0,879,36151,31958,23,0,593,5031,2034,0,18298,0,27,44536,18,189628,2793,6002,1,239734,5025,7,2,0,292309,172,0,118878,42966,11468
0,100066,009946,0,10,965,3903,42251,13047,0,0,2179,10809,37,0,47164,0,33,24280,3,16629,19,1504,38,212107,6728,15,8,0,357984,3183,0,182667,114590,8423
0,861089,004645,31,192,516,772,39592,27345,33,0,955,651,108,0,134915,0,129,10660,156,90426,78,3948,27,154865,9142,1707,6,0,270910,1806,0,196350,93188,10068
0,660626,001805,38,0,3587,1199,469599,34687,18,0,846,782,534,0,21298,0,907,20983,952,39710,113,7324,1,130313,10448,11,7,0,122007,786,0,103268,69654,9504
0,620125,007228,0,0,2387,140,97870,23423,0,0,1920,2468,457,0,46910,0,457,35334,81,272278,1176,14954,6,110138,1065,42,2,0,239880,2542,0,65946,122534,6566
0,100025,002692,0,0,29,257,14190,2407,0,0,2294,2004,220,0,21835,0,103,33543,3,189508,904,42013,0,296676,2714,0,1,0,189603,1465,0,146650,85755,16402
0,322772,000492,0,0,143,67,66654,4347,1,0,6365,10757,649,0,17035,0,113,17418,16,140620,630,55085,46,200433,333,0,13,0,298030,650,0,82590,103204,43377
0,721484,005080,1,0,176,876,58352,49100,0,0,1220,2665,45,0,3836,0,1026,16385,142,237201,857,19934,3,195419,10334,13,0,0,258156,1742,0,105172,55098,30823
0,940035,005876,0,0,362,1715,141197,28128,0,0,2178,3847,299,1,13136,0,99,22818,11,117449,756,4121,9,198662,6351,131,6,0,240243,1013,0,173232,54204,38608
0,423168,010043,90,7,18,1315,159366,7932,1,2,3364,1453,8872,0,51763,0,233,47015,22,104803,4648,26021,316,127871,1325,1292,46,0,206807,404,0,178876,102810,11904
0,641786,001403,1,3,1653,281,214231,25633,3,0,1431,661,5128,0,20251,0,1252,14129,159,253902,1830,56937,107,36771,80,1,4,0,129576,35,0,75548,193994,14975
0,323317,003878,31,0,178,642,236388,45425,5,1,1785,1747,4192,0,20911,1,603,35374,640,247953,2686,24376,15,168981,2533,54,0,0,148342,755,0,31463,64054,9441
0,340267,010616,13,39,978,825,379351,38086,395,36,5457,2460,2914,0,65718,2,3938,12765,1940,180665,2158,51496,82,56424,2272,1193,1,0,98564,362,0,49090,78182,13170
0,220092,000593,0,2,4400,395,107707,64034,15,0,2942,6975,150,0,34747,1,4894,8027,919,12128,15,1491,11,203464,10561,108,107,0,260076,5882,0,217908,64379,37238
0,401859,009123,70,100,19,2317,154817,6356,0,0,3834,957,4866,1,95268,0,462,28552,226,136069,1356,8369,149,103224,1113,292,91,0,151190,1329,0,243051,88503,15995
0,521481,001002,0,390,330,405,29820,1155,1,0,3994,2724,15,0,38938,0,921,16927,327,40632,201,25094,12,125425,122,187,7,0,353400,134,0,327458,70843,9114
0,861811,011966,0,2,422,91,28378,1014,0,0,1703,415,1741,0,18615,0,187,27173,30,122144,2051,30287,0,200607,845,0,0,0,294536,43,0,237381,67200,13711
0,860922,004099,5,2,149,1298,101024,6310,0,0,5167,44097,429,64,5298,0,726,8344,152,10471,1917,602,1,417971,4883,0,4,0,190663,15588,0,88613,77869,66929
0,441728,005412,1,0,34,6120,77763,38268,0,0,2854,1424,289,0,23763,0,969,24782,225,185615,1932,15708,142,306786,17295,0,0,0,179299,3507,0,78122,76174,7504
0,760395,006731,3,11,1248,831,136949,5026,1,8,1532,21808,26,0,43685,0,592,4381,552,9817,12,590,120,153622,4682,160,601,0,302516,3093,0,245981,78684,32045
0,221197,010940,0,3,7,771,104373,2547,0,0,2061,824,223,0,42606,0,1,24317,6,42894,99,3623,18,158265,766,26,60,0,376872,460,0,198048,87730,1976
0,741767,012135,50,3,2805,1044,176833,26823,0,0,3563,1376,1556,2,33686,0,659,31772,204,64899,1184,4071,23,221486,1806,72,2,0,188111,2086,0,153556,95585,35319
0,720062,004798,0,1,110,755,118121,17957,0,0,4927,1253,2700,0,21967,0,330,5366,17,239922,1108,73499,65,43018,92,0,1,0,288057,140,0,102506,76666,49998
0,320180,002895,8,0,2563,187,129199,20719,8,4,2600,1679,449,0,8729,0,4025,16638,5063,135713,2834,38751,31,202728,1182,1,0,0,174029,259,0,181762,92902,26513
0,420836,009404,2,2,1338,170,129056,18556,7,23,3353,13799,2280,0,5860,0,591,15507,368,181836,1910,29608,220,266389,5821,2,32,0,164700,2565,0,55777,101539,47265
0,740900,008486,0,0,1899,832,149505,36271,0,0,2057,3080,657,0,1114,0,555,22477,347,203952,1484,26060,23,219497,3460,0,2,0,199925,74,0,39637,95251,40417
0,440479,005482,12,8,3163,71,331309,48480,2,0,3764,2664,1834,0,43897,0,4236,15020,605,195852,226,33970,24,53163,448,43,3,0,138974,256,0,48806,103930,17816
0,620080,007272,0,5,1405,760,233309,37638,0,0,3082,3526,233,0,42165,0,2244,20447,322,67715,414,6496,31,157605,2637,281,10,0,181057,1534,0,130912,142716,12032
0,1080291,004374,0,0,940,819,127707,11585,3,0,5403,4347,91,4,1919,0,526,13014,415,65189,1505,7711,63,383243,5014,0,0,0,217372,6186,0,103587,58845,33088
0,341241,003855,226,0,1025,991,275904,38788,1,3,1666,7715,1497,0,16262,0,6136,19601,723,135675,2576,27623,13,138450,6851,2,220,0,197949,108,0,75688,70458,22425
0,543467,005293,14,225,5775,144,429599,23508,406,86,2314,28,610,0,85446,0,1788,13898,1141,69800,768,18007,245,58167,4230,380,8,0,129090,1243,0,104192,94475,2989
0,542767,000851,0,0,708,107,154698,44402,7,0,3437,996,958,7,4443,0,1086,25100,728,212942,1622,47710,12,231225,7224,96,1,0,110770,2071,0,60094,120626,17506
0,441310,005447,12,0,28,1094,168070,2804,0,0,4569,9174,897,1,21173,0,21,34325,16,72983,451,17284,288,181096,762,199,46,0,225163,468,0,140237,133827,33588
0,840471,009819,0,0,735,381,90195,43152,0,0,4713,25101,2030,14,3492,0,567,10416,50,52026,1240,8355,0,388483,7553,0,0,0,142978,16117,0,53099,112071,85808
0,522414,011164,5,0,1,2845,464433,5902,2,0,1708,734,1545,0,24887,1,223,30837,1,116321,36,2656,4,100395,774,218,51,0,141339,274,0,83310,46955,23119
0,762702,012290,0,111,40,1768,180457,6051,6,0,1966,4920,157,0,91056,0,4,41245,9,49611,258,4553,5,95085,2069,82,117,0,305165,1410,0,184105,51134,27192
0,240741,011206,4,0,4070,130,326627,3308,0,0,7159,819,50,3,15923,0,246,6931,2272,43349,1345,18850,76,309665,1401,0,23,0,138540,963,0,33057,95724,38041
0,323245,011603,0,13,1140,414,111613,10646,0,0,2615,331,3175,0,24421,0,12,27137,57,217368,856,43432,3,110201,2596,71,2,0,248629,70,0,170168,61420,12186
0,321411,000544,4,0,3902,1327,303109,69983,4,0,1497,1915,915,0,5013,0,1965,9912,2279,154225,952,28293,212,220313,8618,0,9,0,115395,419,0,25833,72777,19705
0,540346,003480,0,8,2,474,42452,7736,1,0,3676,2935,52,0,48787,0,459,33511,127,134698,978,33322,49,67154,301,157,11,0,357050,109,0,229772,75003,9752
0,500306,001048,0,107,0,2380,77910,3196,0,0,1130,2827,178,0,25990,0,216,46617,1,65992,13553,33044,1,165504,322,0,2,0,295004,163,0,246832,63075,4532
0,100009,011273,0,0,66,479,60354,1831,0,0,1770,13204,24,0,16300,0,1961,31741,261,13057,1845,13506,0,359606,2845,0,0,0,292195,3411,0,127548,75876,30696
0,960654,006445,2,1,6,1325,33608,24230,0,0,894,1365,1759,1,15658,0,295,34638,334,168532,2541,14248,3,229301,10778,0,0,0,255707,2459,0,144449,68267,38175
0,640646,001356,0,1,8880,534,213468,5049,8,1,3324,2993,471,2,5673,0,1173,24972,3937,39109,2047,20269,0,280739,4899,0,12,0,145033,1293,0,109010,68243,107436
0,400231,009338,9,0,3754,439,154008,13054,0,0,8476,3904,798,0,3903,0,1538,4333,2455,192778,86,36680,26,250620,3411,0,1,0,141076,1486,0,41992,122989,60760
0,441281,005639,25,47,48,19,514803,2478,37,0,7080,13,2281,2,5543,0,46,18670,348,241486,1890,16730,122,8131,1669,426,44,0,79411,291,0,4323,141735,878
0,741669,012103,0,6,84,762,39832,20204,0,0,926,586,381,0,11006,0,993,32383,19,237257,1403,21419,16,201788,4929,0,7,0,288560,181,0,106277,76477,3080
0,960435,006256,1,0,6491,2725,87470,34017,1,0,1559,11486,176,6,10690,0,418,10755,1310,49984,2712,2577,52,388535,21218,0,8,0,177930,13716,0,113101,87869,23769
0,423385,011148,23,2,19,94,379661,7592,12,0,5502,2,286,4,35502,0,7,30982,0,238412,3154,12847,31,19053,161,683,3,1,178305,6,0,45138,89976,1118
0,620991,007419,0,1,227,1022,15631,7850,0,0,3294,647,1048,0,7822,0,415,24688,314,227749,8547,34322,62,221955,3781,0,2,0,276994,487,0,138558,53957,19203
0,721299,004733,0,0,1319,794,120919,12812,0,0,5066,4840,3739,0,3566,0,10,17465,87,168149,10021,23472,30,363727,7697,0,0,0,117443,9727,0,25682,109274,42737
0,861355,012028,0,1,1347,528,51162,1422,0,0,2533,334,166,0,24737,1,612,26368,179,70230,1314,25659,33,265602,869,0,6,0,283961,518,0,147209,111046,32739
0,762201,011834,2,0,173,780,119376,9981,8,0,1343,3989,2956,0,7028,0,2830,10523,1840,150067,1792,17676,2,320287,7910,0,9,0,167183,5710,0,92290,99864,24957
0,600060,007623,1,0,2129,163,109880,1941,0,0,2754,19156,1833,0,23580,0,1,40402,28,107244,1061,17636,53,132997,692,0,2,0,288217,800,0,143494,85034,69478
0,660415,001730,1,0,2509,687,240986,14099,686,2,5039,1412,1470,0,8126,0,1179,17861,2083,93190,743,43557,8,301146,9993,0,0,0,87853,6931,0,52732,97671,58612
0,401629,009593,0,0,1185,1084,154003,24711,32,3,9257,811,564,0,23192,0,1491,13303,1624,131429,60,7170,28,238395,3639,0,1,0,222339,704,0,90283,88178,35090
0,880353,004649,7,107,5886,1318,174881,1773,0,0,2187,4306,59,0,55977,0,396,5577,1707,6471,22,186,8,227240,4676,40,18,0,271792,7138,0,158740,84933,33131
0,421269,000175,35,25,1264,414,210286,35300,11,0,3789,703,9809,0,26397,1,1688,11148,1419,183577,1297,25799,11,108383,3347,862,1,0,220033,39,0,113734,69896,19308
0,400237,009521,1,0,5346,3522,125271,17625,8,0,5748,2612,733,0,15309,1,227,47678,487,62394,3439,12701,112,260472,2816,502,1,0,184268,1640,0,184457,93865,17341
0,960928,010760,0,0,794,2665,132787,14569,4,0,1072,1134,136,0,38231,0,9,18674,83,57867,147,1987,20,173208,5002,218,1,0,296514,1824,0,216067,71668,13895
0,861194,006825,2,1649,1223,562,15705,5738,0,0,1097,3150,2186,18,45321,0,464,60241,934,129129,541,2110,13,125508,2511,369,2,0,330433,1164,0,221035,70005,27466
0,200711,010961,0,0,2905,2263,156952,2167,3,0,6005,5452,27,0,3427,0,580,4082,1111,8277,1388,3190,60,395944,2616,0,377,0,170747,2205,0,78906,77752,122140
0,860734,008093,3,0,3908,5214,88321,27074,0,0,4150,1929,256,0,2935,0,1712,15912,544,81584,1464,15810,3,333735,8970,0,85,0,235173,4598,0,82172,93738,39286
0,760599,007094,3,0,108,263,30639,19133,0,0,3393,693,214,0,28025,1,2323,34043,5,212427,871,13047,109,190143,4344,30,4,0,272242,80,0,134993,86900,14543
0,860611,008107,0,3,515,446,36439,20308,0,0,2383,419,5355,1,2678,0,152,18246,6,189144,4582,28709,2,228057,6282,0,2,0,285812,1201,0,132853,67559,17422
0,520282,000904,13,11,516,1614,265051,23870,35,14,1117,450,752,0,57366,0,4545,51359,478,62517,3830,50845,14,87416,2020,1884,7,0,203063,690,0,130345,75041,23713
0,860280,006005,6,0,1049,2477,165266,7368,0,0,1318,1284,107,0,27343,0,1,15764,115,100902,62,724,12,218703,2526,0,4,0,244836,1307,0,172078,76945,8379
0,521407,001058,0,2,4667,5239,128322,17545,1,0,3325,6465,347,86,26913,0,941,10651,219,23636,778,927,92,361852,10154,1,0,0,199437,5164,0,138984,72705,30123
0,540321,000775,17,24,990,1946,364147,23976,5,0,2346,22198,1437,0,80559,1,176,26891,90,66734,36,714,123,48382,3967,297,58,0,207472,357,0,120212,72533,2888
0,821363,011672,1,0,1267,537,46066,27474,0,0,3079,12979,2380,0,5926,0,801,23936,152,148682,6256,28841,15,306214,7322,0,0,0,203518,4922,0,72076,118143,27989
0,721864,011703,0,30,8,1317,74181,2473,17,0,2671,864,12,1,55183,0,49,19777,65,192443,1242,26365,5,78692,900,9,0,0,278733,287,0,257296,50947,5009
0,821468,011478,0,0,749,1355,40690,5883,1,0,2881,3322,9695,0,1572,0,95,22428,116,260340,9230,41828,0,233375,1563,3,0,0,249809,783,0,64230,81289,17339
0,761140,007133,7,1,1985,320,126421,12575,2,3,1519,6197,1372,0,43029,0,2289,27603,287,130962,2155,13850,59,135901,3366,73,41,0,255426,1700,0,172923,85457,23053
0,760354,006940,3,0,5826,355,121934,16840,8,0,2116,7534,63,0,28243,0,1109,8360,2770,15272,761,2510,19,281753,6378,0,1,0,183683,4689,0,210596,62951,84802
0,700028,002357,1,0,1434,1311,131112,14522,26,0,2610,1710,1207,1,13588,0,1399,33134,698,83812,417,7992,54,244038,6513,6,14,0,229824,2416,0,136736,118223,15778
0,860403,008272,0,0,0,2862,108823,3705,0,0,2082,11002,817,0,4606,0,18,18434,3,17146,6709,7007,0,377322,2651,0,0,0,187467,8961,0,191525,56309,41127
0,400353,009263,14,77,584,5477,127491,11914,0,0,2226,24554,82,0,78754,0,172,29006,149,19061,21,675,57,152879,5201,152,98,0,202165,6763,0,241302,104281,35421
0,860040,007879,0,0,14,371,58126,28076,0,0,4222,4379,658,0,6132,0,1707,12305,363,107878,3145,10291,0,373162,3993,0,0,0,209562,9528,0,52875,123533,38256
0,761875,007894,1,25,2318,5039,104958,28255,0,0,440,6828,273,35,59976,0,258,11260,21,50314,195,156,2,295785,18571,202,40,0,201690,2845,0,123250,126969,8870
0,621448,011210,7,0,0,1112,90907,902,0,3,3939,595,64,0,12433,0,722,14302,5,104373,201,55510,1,174828,571,0,2,0,311985,455,0,165154,59924,50581
0,640561,011094,0,0,1211,557,174060,7985,0,0,3848,3417,1565,3,10596,0,499,15303,359,89271,301,4387,5,355927,3813,0,8,0,135817,3670,0,73772,102075,60127
0,721336,005017,0,5,1736,746,122092,46591,1,0,2389,927,156,0,16394,0,553,26780,522,241475,957,17053,7,202395,2777,43,0,0,191177,294,0,111692,57066,4748
0,441566,005321,0,61,2860,457,228649,9567,7,78,4615,6642,717,0,12296,0,3930,2628,1294,195543,382,24138,403,181781,1881,4,10,0,181048,5486,0,39866,112907,31326
0,322955,010870,6,0,3739,446,307041,205,1,2,3079,4307,4,0,34819,0,603,7504,996,14066,35,704,22,180283,919,29,1,0,239661,596,0,124582,115573,9353
0,660339,001622,15,274,1175,790,308271,74971,2,1,14899,14016,1587,0,29613,0,6621,22758,3432,219875,3016,47536,26,21318,4641,302,34,0,115945,128,0,24010,124260,9060
0,763365,010269,0,0,2590,2818,189160,6769,0,0,2742,3271,246,0,12774,0,126,1347,850,35071,1220,3551,5,453619,7198,0,4,0,154227,35371,0,54037,51487,30093
0,240821,012315,0,0,92,347,263081,4799,0,0,6889,508,754,3,1570,0,120,13775,211,61245,312,9102,492,325532,3198,0,796,0,210072,1663,0,60585,68459,14971
0,1060140,005910,0,0,1052,667,50704,13141,0,0,944,788,67,0,2548,0,1372,11359,13,86540,1731,4538,0,385458,13014,0,18,0,241325,12733,0,108382,67423,44759
0,321909,000585,2,0,3648,1189,410472,40285,0,1,1808,2701,1802,0,15203,0,1870,3485,500,99600,2310,42173,1,206880,10025,120,0,0,37162,492,0,35868,114989,15990
0,420332,009428,1,0,8610,638,187638,43581,54,0,4175,1819,337,0,4058,0,1712,4949,1829,86503,1259,20779,18,347462,4884,0,10,0,95720,4830,0,70239,77142,80329
0,860548,007909,4,2,231,4402,164644,17142,6,0,1502,17563,1794,0,53648,0,133,23044,88,64687,282,4293,224,142314,3293,413,9,0,200895,2198,0,149719,169036,27010
0,400117,009698,0,0,2211,781,149582,10760,46,38,7775,498,4273,0,12379,0,1260,14693,1611,212536,406,46294,38,278023,4877,7,47,0,98866,402,0,67334,83718,50121
0,420174,009679,0,0,1683,770,148833,19029,18,18,1641,4939,3534,43,26069,0,175,31198,166,81154,655,13152,195,222470,4843,11,11,0,217480,6221,0,64162,143137,56969
0,840480,008905,0,0,104,1555,40124,18244,0,0,1809,666,1915,0,2260,0,97,10540,0,216092,3571,12097,0,233588,2294,0,0,0,290154,594,0,159510,48001,5361
0,541631,005109,0,0,11756,2920,115948,5225,0,0,4017,218,155,0,18565,0,59,3930,750,41773,1269,4966,19,367684,10353,0,50,0,182045,4900,0,157473,58122,56379
0,420643,000311,0,7,2075,831,12331,15268,0,0,1289,6463,72,0,39138,0,460,22818,80,62741,158,8766,2,85514,2196,6,1,0,461218,218,0,287255,25269,14400
0,542796,005518,0,3,1610,117,180674,67247,2,0,6357,1495,8349,0,14875,0,686,10453,545,290060,677,22018,40,94925,5530,7,2,0,183460,219,0,111421,41323,6481
0,100100,002938,1,3,0,1822,53082,5745,0,0,810,2026,3224,0,31587,0,2,14136,0,162433,206,7906,83,185683,1037,3,13,0,275222,862,0,247838,49542,5310
0,741467,008418,0,68,418,491,39482,24059,0,0,722,7016,86,4,64128,0,202,47225,92,207927,2412,33509,2,24718,1905,33,1,0,358453,820,0,186309,37854,10640
0,621655,011874,0,4,150,312,99530,3235,0,0,5731,821,1488,0,4864,0,158,21402,297,113679,7967,21584,8,318765,909,0,3,0,239933,1855,0,102178,74316,29387
0,760159,006982,10,0,3523,2616,207631,40832,0,0,3801,625,1160,49,20804,0,791,22041,280,170922,158,3124,57,232404,9318,240,9,0,117837,368,0,120451,68411,21114
0,321320,000620,28,12,3642,1289,183244,19324,1,0,1576,1746,414,0,52197,0,3273,35178,599,53056,570,39113,23,116770,4257,204,1,0,231061,2572,0,210592,70796,17038
0,960410,006082,1,0,43,1042,48013,4694,0,0,2408,2607,1417,0,8020,0,1615,3228,254,175136,1989,18987,4,287282,865,0,1,0,250992,2027,0,143153,72150,22648
0,521063,000943,18,4,190,888,224471,23328,105,0,2778,140,2170,13,88212,1,2810,30153,546,154313,581,15171,63,105999,2905,361,1,0,164615,387,0,138226,72897,17230
0,520355,000861,24,0,1174,247,285306,43004,2,12,4534,9612,1350,0,10068,0,5110,12670,612,94187,700,33715,112,108473,2981,9,3,0,223938,208,0,107787,84320,18418
0,660550,001556,2,0,1551,4950,108281,16319,3,0,3709,21094,352,0,36430,0,1087,5904,326,42599,76,492,41,388085,9200,65,7,0,154887,6978,0,127868,78840,39430
0,441286,005479,4,7,815,23,474275,10609,87,0,4710,16,1474,1,2449,0,1520,3424,1432,207031,1224,22627,43,40953,537,0,17,0,133034,781,0,41062,95340,5081
0,440764,005398,2,2,854,172,123806,40808,0,0,4105,1047,1084,0,8835,0,1509,5204,803,117257,506,22668,107,316299,7804,4,3,0,222454,559,0,75592,90529,6563
0,420164,000223,2,10,11474,125,341291,26739,38,0,1820,334,1683,0,29592,0,2071,2786,1116,73354,63,7119,116,156815,5364,11,4,0,203341,2353,0,76531,99464,4960
0,761948,007144,0,3,145,907,14435,8534,0,0,2100,3200,535,0,18863,0,1371,15898,68,87041,2373,7201,0,253587,1269,1,1,0,312240,178,0,221525,92698,4403
0,440098,005584,6,24,1385,43,253623,23299,6,7,3750,182,3994,0,31041,0,2131,66092,518,116632,3121,29468,218,142897,2017,323,184,0,132463,16,0,128526,86641,19969
0,421791,000138,3,3,1798,2962,242622,15655,0,21,1126,16568,2372,0,84728,0,1098,28911,188,36904,204,4327,55,155828,2938,1270,223,0,127859,6602,0,195685,102718,15908
0,960626,006234,0,27,77,866,76696,4550,0,0,1518,28,623,0,33924,0,44,17783,0,140467,171,9113,34,162228,428,151,2,0,260527,26,0,264950,69576,4767
0,200160,002664,0,65,223,569,69965,28885,0,0,676,2099,80,0,32582,0,316,19436,5,76336,7,3035,12,210663,2883,17,1,0,271154,1096,0,190052,134374,4045
0,763374,010528,0,0,508,76,123934,9948,0,0,5039,13394,211,6,4341,0,484,800,6294,25694,1638,3528,6,430904,4961,0,2,0,147181,8245,0,50826,100102,110454
0,721812,011696,0,31,0,152,119249,34225,3,0,2027,1247,230,0,33092,6,968,21194,29,236509,1001,22883,23,188271,948,0,3,0,178578,12,0,176426,21050,10419
0,401466,009174,1,1,5756,165,112396,45275,2,1,4853,3540,177,1,7457,0,5409,12986,1976,83029,1801,24269,0,303490,4978,0,1,0,188169,2123,0,66447,101029,73244
0,720240,002237,0,50,1,339,12558,5642,0,0,368,6493,464,0,39260,0,24,15877,1,111401,857,30185,6,5813,539,0,2,0,360408,1211,0,417186,33087,6804
0,620668,007463,0,0,2656,1063,51010,31628,2,0,4440,1042,2197,0,12887,0,1780,32639,706,195981,5144,16265,2,250360,10999,0,0,0,279780,2270,0,68448,68285,8992
0,821517,011741,0,6,31,929,49453,14504,1,0,1059,4842,2306,0,37307,0,1689,20293,124,244520,3399,20386,1,109817,2025,68,0,0,328848,68,0,149325,42520,15055
0,420432,000140,4,100,172,1427,78129,41901,0,0,6395,12801,1248,1,43668,0,3133,30902,137,207070,555,32202,47,11725,113,79,153,0,329896,397,0,178652,56199,11470
0,200592,002647,0,2,5040,3667,138050,4267,1,0,5927,1176,153,0,13117,0,33,18504,1221,75842,212,15225,94,236417,8437,29,7,0,119959,977,0,190344,121806,88069
0,1080479,004203,4,0,165,702,168603,6659,0,0,2871,1401,274,1,1988,0,111,11260,165,35922,19020,24715,0,378124,8802,0,0,0,219295,6305,0,46690,87176,28323
0,640028,001253,3,0,2381,930,202930,8538,14,0,4394,4173,789,0,9736,0,1284,3071,1506,185146,1253,35109,27,215902,19361,8,0,0,177248,5081,0,64271,90348,15073
0,640278,001265,1,31,1596,1721,118713,13166,0,1,1822,6632,2663,0,19735,1,786,42170,54,167776,146,10315,66,112963,1657,64,18,0,299789,843,0,117265,100775,27807
0,860304,008224,1,0,1848,5012,116599,55212,1,0,3721,29985,305,4,11584,0,230,6048,217,22800,1397,678,0,437392,5529,0,0,0,116330,40758,0,87037,49197,56691
0,220710,002621,0,46,310,1077,37375,3021,0,0,2245,6732,189,0,54571,0,33,18168,12,30313,539,953,33,221316,2286,125,5,0,264782,1801,0,287243,75768,39633
0,1080016,004142,7,0,38,743,41745,1888,0,0,1737,3828,2663,151,39934,0,137,29793,2,165103,1179,8873,76,133535,959,30,9,0,324036,1216,0,207895,73464,9535
0,441830,000349,4,0,676,72,148582,56847,4,0,414,1601,4819,0,26685,0,807,14246,818,225252,1155,11120,21,185650,2986,926,0,0,171403,554,0,103303,87949,2682
0,880649,009985,1,4,12,265,20186,4274,0,0,1088,407,370,0,3428,0,1220,17489,11,193321,5035,12341,0,247231,3835,2,0,0,262993,1393,0,176446,91938,5286
