NAME,totalPop,whitePop,state,county,tract,block group,whitePercep,nonwhitePercep
"Block Group 1, Census Tract 81.02, Philadelphia County, Pennsylvania",858,0,42,101,008102,1,0.0,1.0
"Block Group 5, Census Tract 81.02, Philadelphia County, Pennsylvania",894,11,42,101,008102,5,0.012304250559284116,0.9876957494407159
"Block Group 3, Census Tract 81.02, Philadelphia County, Pennsylvania",543,0,42,101,008102,3,0.0,1.0
"Block Group 2, Census Tract 248, Philadelphia County, Pennsylvania",1109,26,42,101,024800,2,0.023444544634806132,0.9765554553651938
"Block Group 1, Census Tract 2, Philadelphia County, Pennsylvania",2331,911,42,101,000200,1,0.3908193908193908,0.6091806091806091
"Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",1341,898,42,101,000600,1,0.6696495152870992,0.33035048471290085
"Block Group 1, Census Tract 241, Philadelphia County, Pennsylvania",1535,394,42,101,024100,1,0.25667752442996744,0.7433224755700325
"Block Group 1, Census Tract 248, Philadelphia County, Pennsylvania",1058,17,42,101,024800,1,0.01606805293005671,0.9839319470699432
"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",917,0,42,101,026500,2,0.0,1.0
"Block Group 6, Census Tract 267, Philadelphia County, Pennsylvania",1062,0,42,101,026700,6,0.0,1.0
"Block Group 7, Census Tract 267, Philadelphia County, Pennsylvania",980,145,42,101,026700,7,0.14795918367346939,0.8520408163265306
"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",1055,34,42,101,026700,4,0.03222748815165877,0.9677725118483412
"Block Group 5, Census Tract 267, Philadelphia County, Pennsylvania",1122,0,42,101,026700,5,0.0,1.0
"Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",554,93,42,101,028600,2,0.16787003610108303,0.832129963898917
"Block Group 4, Census Tract 286, Philadelphia County, Pennsylvania",1230,127,42,101,028600,4,0.10325203252032521,0.8967479674796748
"Block Group 5, Census Tract 286, Philadelphia County, Pennsylvania",1314,112,42,101,028600,5,0.0852359208523592,0.9147640791476408
"Block Group 1, Census Tract 286, Philadelphia County, Pennsylvania",2471,260,42,101,028600,1,0.10522055847834885,0.8947794415216511
"Block Group 1, Census Tract 1, Philadelphia County, Pennsylvania",1782,1529,42,101,000100,1,0.8580246913580247,0.14197530864197527
"Block Group 4, Census Tract 13, Philadelphia County, Pennsylvania",616,311,42,101,001300,4,0.5048701298701299,0.4951298701298701
"Block Group 1, Census Tract 13, Philadelphia County, Pennsylvania",724,498,42,101,001300,1,0.6878453038674033,0.3121546961325967
"Block Group 5, Census Tract 13, Philadelphia County, Pennsylvania",2761,1894,42,101,001300,5,0.6859833393697935,0.3140166606302065
"Block Group 3, Census Tract 13, Philadelphia County, Pennsylvania",580,71,42,101,001300,3,0.12241379310344827,0.8775862068965518
"Block Group 6, Census Tract 191, Philadelphia County, Pennsylvania",771,504,42,101,019100,6,0.6536964980544747,0.3463035019455253
"Block Group 3, Census Tract 191, Philadelphia County, Pennsylvania",1950,722,42,101,019100,3,0.37025641025641026,0.6297435897435897
"Block Group 6, Census Tract 192, Philadelphia County, Pennsylvania",1620,552,42,101,019200,6,0.34074074074074073,0.6592592592592592
"Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",2409,1553,42,101,019200,3,0.6446658364466583,0.3553341635533417
"Block Group 1, Census Tract 192, Philadelphia County, Pennsylvania",427,60,42,101,019200,1,0.1405152224824356,0.8594847775175645
"Block Group 1, Census Tract 17, Philadelphia County, Pennsylvania",1258,1105,42,101,001700,1,0.8783783783783784,0.1216216216216216
"Block Group 2, Census Tract 17, Philadelphia County, Pennsylvania",1555,1251,42,101,001700,2,0.8045016077170418,0.19549839228295818
"Block Group 4, Census Tract 25, Philadelphia County, Pennsylvania",1237,358,42,101,002500,4,0.28940986257073564,0.7105901374292644
"Block Group 3, Census Tract 25, Philadelphia County, Pennsylvania",654,339,42,101,002500,3,0.518348623853211,0.481651376146789
"Block Group 5, Census Tract 33, Philadelphia County, Pennsylvania",1063,578,42,101,003300,5,0.5437441204139228,0.45625587958607716
"Block Group 1, Census Tract 176.01, Philadelphia County, Pennsylvania",789,344,42,101,017601,1,0.43599493029150826,0.5640050697084917
"Block Group 2, Census Tract 176.01, Philadelphia County, Pennsylvania",780,322,42,101,017601,2,0.4128205128205128,0.5871794871794872
"Block Group 1, Census Tract 357.01, Philadelphia County, Pennsylvania",2239,1485,42,101,035701,1,0.6632425189816883,0.3367574810183117
"Block Group 2, Census Tract 357.01, Philadelphia County, Pennsylvania",2251,951,42,101,035701,2,0.4224788982674367,0.5775211017325633
"Block Group 1, Census Tract 357.02, Philadelphia County, Pennsylvania",1663,1195,42,101,035702,1,0.7185808779314492,0.2814191220685508
"Block Group 2, Census Tract 357.02, Philadelphia County, Pennsylvania",2543,2359,42,101,035702,2,0.9276445143531262,0.07235548564687377
"Block Group 4, Census Tract 356.01, Philadelphia County, Pennsylvania",931,792,42,101,035601,4,0.8506981740064447,0.14930182599355535
"Block Group 3, Census Tract 356.01, Philadelphia County, Pennsylvania",903,835,42,101,035601,3,0.9246954595791805,0.07530454042081947
"Block Group 1, Census Tract 356.01, Philadelphia County, Pennsylvania",2075,1796,42,101,035601,1,0.8655421686746988,0.1344578313253012
"Block Group 2, Census Tract 180.02, Philadelphia County, Pennsylvania",1426,1353,42,101,018002,2,0.9488078541374474,0.05119214586255261
"Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",954,940,42,101,018002,4,0.9853249475890985,0.014675052410901501
"Block Group 2, Census Tract 88.01, Philadelphia County, Pennsylvania",270,133,42,101,008801,2,0.4925925925925926,0.5074074074074074
"Block Group 2, Census Tract 122.01, Philadelphia County, Pennsylvania",2404,708,42,101,012201,2,0.2945091514143095,0.7054908485856906
"Block Group 1, Census Tract 98.01, Philadelphia County, Pennsylvania",893,157,42,101,009801,1,0.17581187010078386,0.8241881298992162
"Block Group 2, Census Tract 98.01, Philadelphia County, Pennsylvania",1537,222,42,101,009801,2,0.14443721535458687,0.8555627846454131
"Block Group 3, Census Tract 307, Philadelphia County, Pennsylvania",2148,970,42,101,030700,3,0.4515828677839851,0.548417132216015
"Block Group 2, Census Tract 307, Philadelphia County, Pennsylvania",639,405,42,101,030700,2,0.6338028169014085,0.3661971830985915
"Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania",1303,146,42,101,031200,1,0.11204911742133537,0.8879508825786646
"Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania",1403,544,42,101,031200,3,0.38774055595153245,0.6122594440484675
"Block Group 1, Census Tract 231, Philadelphia County, Pennsylvania",1377,1335,42,101,023100,1,0.9694989106753813,0.030501089324618702
"Block Group 3, Census Tract 19, Philadelphia County, Pennsylvania",724,388,42,101,001900,3,0.5359116022099447,0.4640883977900553
"Block Group 6, Census Tract 31, Philadelphia County, Pennsylvania",370,33,42,101,003100,6,0.0891891891891892,0.9108108108108108
"Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania",1321,102,42,101,019800,2,0.07721423164269493,0.9227857683573051
"Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania",985,132,42,101,019800,3,0.13401015228426397,0.8659898477157361
"Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania",998,147,42,101,019800,5,0.14729458917835672,0.8527054108216433
"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",1083,33,42,101,027700,1,0.030470914127423823,0.9695290858725761
"Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",2921,614,42,101,028500,1,0.21020198562136255,0.7897980143786374
"Block Group 1, Census Tract 293, Philadelphia County, Pennsylvania",1427,539,42,101,029300,1,0.3777154870357393,0.6222845129642607
"Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",771,104,42,101,030200,4,0.13488975356679636,0.8651102464332037
"Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",1560,526,42,101,030200,3,0.3371794871794872,0.6628205128205128
"Block Group 2, Census Tract 302, Philadelphia County, Pennsylvania",1112,319,42,101,030200,2,0.2868705035971223,0.7131294964028777
"Block Group 4, Census Tract 278, Philadelphia County, Pennsylvania",1000,60,42,101,027800,4,0.06,0.94
"Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",1697,115,42,101,027800,1,0.06776664702416028,0.9322333529758398
"Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",1306,103,42,101,027800,2,0.07886676875957122,0.9211332312404288
"Block Group 3, Census Tract 278, Philadelphia County, Pennsylvania",833,51,42,101,027800,3,0.061224489795918366,0.9387755102040817
"Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",1655,259,42,101,028200,2,0.1564954682779456,0.8435045317220544
"Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",2463,96,42,101,028200,3,0.0389768574908648,0.9610231425091352
"Block Group 1, Census Tract 282, Philadelphia County, Pennsylvania",1118,21,42,101,028200,1,0.018783542039355994,0.981216457960644
"Block Group 3, Census Tract 288, Philadelphia County, Pennsylvania",1064,76,42,101,028800,3,0.07142857142857142,0.9285714285714286
"Block Group 2, Census Tract 288, Philadelphia County, Pennsylvania",1592,476,42,101,028800,2,0.2989949748743719,0.7010050251256281
"Block Group 2, Census Tract 298, Philadelphia County, Pennsylvania",984,495,42,101,029800,2,0.5030487804878049,0.4969512195121951
"Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",860,508,42,101,029800,3,0.5906976744186047,0.40930232558139534
"Block Group 1, Census Tract 298, Philadelphia County, Pennsylvania",1143,370,42,101,029800,1,0.3237095363079615,0.6762904636920385
"Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",1687,1014,42,101,015300,4,0.6010669828097214,0.3989330171902786
"Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",777,338,42,101,015300,2,0.435006435006435,0.564993564993565
"Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",896,544,42,101,015700,3,0.6071428571428571,0.3928571428571429
"Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",745,320,42,101,015700,1,0.42953020134228187,0.5704697986577181
"Block Group 3, Census Tract 160, Philadelphia County, Pennsylvania",1593,1311,42,101,016000,3,0.8229755178907722,0.17702448210922783
"Block Group 4, Census Tract 160, Philadelphia County, Pennsylvania",1076,1076,42,101,016000,4,1.0,0.0
"Block Group 6, Census Tract 160, Philadelphia County, Pennsylvania",922,792,42,101,016000,6,0.8590021691973969,0.14099783080260309
"Block Group 1, Census Tract 160, Philadelphia County, Pennsylvania",267,226,42,101,016000,1,0.846441947565543,0.15355805243445697
"Block Group 5, Census Tract 160, Philadelphia County, Pennsylvania",985,873,42,101,016000,5,0.8862944162436548,0.11370558375634521
"Block Group 2, Census Tract 168, Philadelphia County, Pennsylvania",480,26,42,101,016800,2,0.05416666666666667,0.9458333333333333
"Block Group 1, Census Tract 168, Philadelphia County, Pennsylvania",830,15,42,101,016800,1,0.018072289156626505,0.9819277108433735
"Block Group 4, Census Tract 168, Philadelphia County, Pennsylvania",430,20,42,101,016800,4,0.046511627906976744,0.9534883720930233
"Block Group 5, Census Tract 168, Philadelphia County, Pennsylvania",476,8,42,101,016800,5,0.01680672268907563,0.9831932773109243
"Block Group 1, Census Tract 306, Philadelphia County, Pennsylvania",1638,1147,42,101,030600,1,0.7002442002442002,0.2997557997557998
"Block Group 3, Census Tract 306, Philadelphia County, Pennsylvania",851,138,42,101,030600,3,0.16216216216216217,0.8378378378378378
"Block Group 7, Census Tract 306, Philadelphia County, Pennsylvania",2301,1333,42,101,030600,7,0.5793133420252065,0.42068665797479354
"Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",780,148,42,101,028400,4,0.18974358974358974,0.8102564102564103
"Block Group 3, Census Tract 257, Philadelphia County, Pennsylvania",794,700,42,101,025700,3,0.8816120906801007,0.11838790931989929
"Block Group 2, Census Tract 257, Philadelphia County, Pennsylvania",947,820,42,101,025700,2,0.8658922914466737,0.13410770855332632
"Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",1280,1201,42,101,021100,2,0.93828125,0.061718750000000044
"Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania",1227,1000,42,101,021100,1,0.8149959250203749,0.18500407497962512
"Block Group 1, Census Tract 261, Philadelphia County, Pennsylvania",1033,26,42,101,026100,1,0.02516940948693127,0.9748305905130688
"Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",1430,8,42,101,026100,3,0.005594405594405594,0.9944055944055944
"Block Group 2, Census Tract 261, Philadelphia County, Pennsylvania",744,44,42,101,026100,2,0.05913978494623656,0.9408602150537635
"Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",1584,195,42,101,027200,3,0.12310606060606061,0.8768939393939394
"Block Group 1, Census Tract 272, Philadelphia County, Pennsylvania",999,106,42,101,027200,1,0.1061061061061061,0.8938938938938938
"Block Group 2, Census Tract 272, Philadelphia County, Pennsylvania",2337,100,42,101,027200,2,0.04278990158322636,0.9572100984167736
"Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",1488,185,42,101,027500,1,0.12432795698924731,0.8756720430107527
"Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",859,91,42,101,027500,3,0.10593713620488941,0.8940628637951106
"Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",1304,182,42,101,027500,2,0.13957055214723926,0.8604294478527608
"Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",1496,127,42,101,027500,4,0.08489304812834225,0.9151069518716577
"Block Group 1, Census Tract 280, Philadelphia County, Pennsylvania",717,20,42,101,028000,1,0.02789400278940028,0.9721059972105998
"Block Group 3, Census Tract 280, Philadelphia County, Pennsylvania",1409,0,42,101,028000,3,0.0,1.0
"Block Group 1, Census Tract 294, Philadelphia County, Pennsylvania",678,206,42,101,029400,1,0.30383480825958703,0.696165191740413
"Block Group 1, Census Tract 151.02, Philadelphia County, Pennsylvania",1336,23,42,101,015102,1,0.01721556886227545,0.9827844311377245
"Block Group 3, Census Tract 151.02, Philadelphia County, Pennsylvania",805,13,42,101,015102,3,0.016149068322981366,0.9838509316770186
"Block Group 3, Census Tract 365.01, Philadelphia County, Pennsylvania",815,417,42,101,036501,3,0.5116564417177915,0.48834355828220855
"Block Group 2, Census Tract 365.01, Philadelphia County, Pennsylvania",2109,1952,42,101,036501,2,0.9255571360834519,0.07444286391654809
"Block Group 1, Census Tract 9804, Philadelphia County, Pennsylvania",0,0,42,101,980400,1,,
"Block Group 2, Census Tract 134.02, Philadelphia County, Pennsylvania",468,309,42,101,013402,2,0.6602564102564102,0.33974358974358976
"Block Group 1, Census Tract 134.02, Philadelphia County, Pennsylvania",1023,885,42,101,013402,1,0.8651026392961877,0.1348973607038123
"Block Group 1, Census Tract 134.01, Philadelphia County, Pennsylvania",987,982,42,101,013401,1,0.9949341438703141,0.005065856129685908
"Block Group 2, Census Tract 134.01, Philadelphia County, Pennsylvania",1285,1090,42,101,013401,2,0.8482490272373541,0.15175097276264593
"Block Group 2, Census Tract 136.01, Philadelphia County, Pennsylvania",1665,1191,42,101,013601,2,0.7153153153153153,0.28468468468468466
"Block Group 3, Census Tract 379, Philadelphia County, Pennsylvania",695,637,42,101,037900,3,0.9165467625899281,0.08345323741007193
"Block Group 1, Census Tract 379, Philadelphia County, Pennsylvania",471,471,42,101,037900,1,1.0,0.0
"Block Group 6, Census Tract 379, Philadelphia County, Pennsylvania",1347,1347,42,101,037900,6,1.0,0.0
"Block Group 2, Census Tract 382, Philadelphia County, Pennsylvania",932,847,42,101,038200,2,0.9087982832618026,0.09120171673819744
"Block Group 3, Census Tract 382, Philadelphia County, Pennsylvania",1018,357,42,101,038200,3,0.3506876227897839,0.6493123772102161
"Block Group 1, Census Tract 380, Philadelphia County, Pennsylvania",1330,1050,42,101,038000,1,0.7894736842105263,0.21052631578947367
"Block Group 1, Census Tract 381, Philadelphia County, Pennsylvania",729,568,42,101,038100,1,0.7791495198902606,0.2208504801097394
"Block Group 2, Census Tract 381, Philadelphia County, Pennsylvania",191,0,42,101,038100,2,0.0,1.0
"Block Group 2, Census Tract 384, Philadelphia County, Pennsylvania",1080,915,42,101,038400,2,0.8472222222222222,0.1527777777777778
"Block Group 4, Census Tract 176.01, Philadelphia County, Pennsylvania",2282,463,42,101,017601,4,0.20289219982471515,0.7971078001752848
"Block Group 2, Census Tract 71.01, Philadelphia County, Pennsylvania",983,45,42,101,007101,2,0.04577822990844354,0.9542217700915565
"Block Group 3, Census Tract 71.01, Philadelphia County, Pennsylvania",909,76,42,101,007101,3,0.08360836083608361,0.9163916391639164
"Block Group 6, Census Tract 149, Philadelphia County, Pennsylvania",677,42,42,101,014900,6,0.0620384047267356,0.9379615952732644
"Block Group 2, Census Tract 149, Philadelphia County, Pennsylvania",483,0,42,101,014900,2,0.0,1.0
"Block Group 4, Census Tract 149, Philadelphia County, Pennsylvania",561,0,42,101,014900,4,0.0,1.0
"Block Group 1, Census Tract 149, Philadelphia County, Pennsylvania",433,0,42,101,014900,1,0.0,1.0
"Block Group 2, Census Tract 158, Philadelphia County, Pennsylvania",1228,1219,42,101,015800,2,0.992671009771987,0.007328990228013033
"Block Group 4, Census Tract 158, Philadelphia County, Pennsylvania",602,579,42,101,015800,4,0.9617940199335548,0.038205980066445155
"Block Group 6, Census Tract 158, Philadelphia County, Pennsylvania",491,491,42,101,015800,6,1.0,0.0
"Block Group 5, Census Tract 158, Philadelphia County, Pennsylvania",1214,1093,42,101,015800,5,0.9003294892915981,0.09967051070840194
"Block Group 3, Census Tract 158, Philadelphia County, Pennsylvania",1278,1215,42,101,015800,3,0.9507042253521126,0.04929577464788737
"Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",1124,1017,42,101,015800,1,0.9048042704626335,0.09519572953736655
"Block Group 4, Census Tract 164, Philadelphia County, Pennsylvania",1288,164,42,101,016400,4,0.12732919254658384,0.8726708074534162
"Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",1181,330,42,101,016400,1,0.279424216765453,0.720575783234547
"Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",404,177,42,101,016400,2,0.4381188118811881,0.5618811881188119
"Block Group 3, Census Tract 164, Philadelphia County, Pennsylvania",1694,103,42,101,016400,3,0.06080283353010626,0.9391971664698937
"Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",532,350,42,101,033800,3,0.6578947368421053,0.3421052631578947
"Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",540,266,42,101,033800,2,0.4925925925925926,0.5074074074074074
"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",2852,2277,42,101,033800,1,0.7983870967741935,0.2016129032258065
"Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania",2421,2319,42,101,034400,3,0.9578686493184635,0.042131350681536506
"Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania",2065,1671,42,101,034400,4,0.8092009685230024,0.19079903147699762
"Block Group 2, Census Tract 169.02, Philadelphia County, Pennsylvania",1296,0,42,101,016902,2,0.0,1.0
"Block Group 1, Census Tract 169.02, Philadelphia County, Pennsylvania",1292,0,42,101,016902,1,0.0,1.0
"Block Group 3, Census Tract 169.02, Philadelphia County, Pennsylvania",1569,65,42,101,016902,3,0.041427660930529,0.958572339069471
"Block Group 3, Census Tract 171, Philadelphia County, Pennsylvania",1485,7,42,101,017100,3,0.0047138047138047135,0.9952861952861953
"Block Group 1, Census Tract 171, Philadelphia County, Pennsylvania",645,0,42,101,017100,1,0.0,1.0
"Block Group 2, Census Tract 171, Philadelphia County, Pennsylvania",1199,0,42,101,017100,2,0.0,1.0
"Block Group 1, Census Tract 245, Philadelphia County, Pennsylvania",1119,13,42,101,024500,1,0.01161751563896336,0.9883824843610366
"Block Group 4, Census Tract 245, Philadelphia County, Pennsylvania",606,57,42,101,024500,4,0.09405940594059406,0.905940594059406
"Block Group 2, Census Tract 245, Philadelphia County, Pennsylvania",1118,170,42,101,024500,2,0.1520572450805009,0.8479427549194991
"Block Group 4, Census Tract 254, Philadelphia County, Pennsylvania",1154,171,42,101,025400,4,0.14818024263431542,0.8518197573656846
"Block Group 1, Census Tract 254, Philadelphia County, Pennsylvania",1151,3,42,101,025400,1,0.0026064291920069507,0.9973935708079931
"Block Group 2, Census Tract 254, Philadelphia County, Pennsylvania",1063,90,42,101,025400,2,0.08466603951081844,0.9153339604891816
"Block Group 3, Census Tract 254, Philadelphia County, Pennsylvania",777,218,42,101,025400,3,0.2805662805662806,0.7194337194337195
"Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",744,13,42,101,026000,2,0.01747311827956989,0.9825268817204301
"Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",1556,77,42,101,026000,3,0.04948586118251928,0.9505141388174807
"Block Group 1, Census Tract 260, Philadelphia County, Pennsylvania",796,65,42,101,026000,1,0.08165829145728644,0.9183417085427136
"Block Group 1, Census Tract 263.02, Philadelphia County, Pennsylvania",1076,2,42,101,026302,1,0.0018587360594795538,0.9981412639405205
"Block Group 2, Census Tract 263.02, Philadelphia County, Pennsylvania",1371,33,42,101,026302,2,0.024070021881838075,0.975929978118162
"Block Group 4, Census Tract 263.02, Philadelphia County, Pennsylvania",2291,33,42,101,026302,4,0.014404190309908338,0.9855958096900916
"Block Group 4, Census Tract 264, Philadelphia County, Pennsylvania",1340,1,42,101,026400,4,0.0007462686567164179,0.9992537313432835
"Block Group 6, Census Tract 264, Philadelphia County, Pennsylvania",420,19,42,101,026400,6,0.04523809523809524,0.9547619047619048
"Block Group 2, Census Tract 264, Philadelphia County, Pennsylvania",672,0,42,101,026400,2,0.0,1.0
"Block Group 7, Census Tract 264, Philadelphia County, Pennsylvania",689,64,42,101,026400,7,0.09288824383164006,0.9071117561683599
"Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",784,0,42,101,026400,3,0.0,1.0
"Block Group 3, Census Tract 271, Philadelphia County, Pennsylvania",653,40,42,101,027100,3,0.06125574272588055,0.9387442572741195
"Block Group 2, Census Tract 15, Philadelphia County, Pennsylvania",1853,1101,42,101,001500,2,0.5941716135995683,0.40582838640043173
"Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania",496,143,42,101,031600,3,0.28830645161290325,0.7116935483870968
"Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",792,131,42,101,030600,2,0.16540404040404041,0.8345959595959596
"Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania",1084,563,42,101,031600,7,0.5193726937269373,0.4806273062730627
"Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",1116,1020,42,101,031600,5,0.9139784946236559,0.08602150537634412
"Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania",704,471,42,101,031600,4,0.6690340909090909,0.33096590909090906
"Block Group 3, Census Tract 8.04, Philadelphia County, Pennsylvania",1406,1223,42,101,000804,3,0.8698435277382646,0.13015647226173543
"Block Group 2, Census Tract 8.04, Philadelphia County, Pennsylvania",914,630,42,101,000804,2,0.6892778993435449,0.3107221006564551
"Block Group 1, Census Tract 8.04, Philadelphia County, Pennsylvania",1426,1182,42,101,000804,1,0.8288920056100981,0.17110799438990187
"Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",899,0,42,101,017202,2,0.0,1.0
"Block Group 4, Census Tract 172.02, Philadelphia County, Pennsylvania",872,0,42,101,017202,4,0.0,1.0
"Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",1102,179,42,101,017202,1,0.16243194192377494,0.837568058076225
"Block Group 3, Census Tract 274.01, Philadelphia County, Pennsylvania",884,58,42,101,027401,3,0.06561085972850679,0.9343891402714932
"Block Group 1, Census Tract 274.01, Philadelphia County, Pennsylvania",1454,110,42,101,027401,1,0.07565337001375516,0.9243466299862448
"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",1784,16,42,101,020101,1,0.008968609865470852,0.9910313901345291
"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",1102,0,42,101,020101,3,0.0,1.0
"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",1245,0,42,101,020102,3,0.0,1.0
"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",686,9,42,101,020102,1,0.013119533527696793,0.9868804664723032
"Block Group 1, Census Tract 28.01, Philadelphia County, Pennsylvania",1546,887,42,101,002801,1,0.573738680465718,0.42626131953428203
"Block Group 3, Census Tract 28.01, Philadelphia County, Pennsylvania",1497,705,42,101,002801,3,0.4709418837675351,0.5290581162324649
"Block Group 1, Census Tract 8.01, Philadelphia County, Pennsylvania",1692,1355,42,101,000801,1,0.8008274231678487,0.19917257683215128
"Block Group 2, Census Tract 11.01, Philadelphia County, Pennsylvania",1042,895,42,101,001101,2,0.8589251439539347,0.1410748560460653
"Block Group 1, Census Tract 11.01, Philadelphia County, Pennsylvania",556,429,42,101,001101,1,0.7715827338129496,0.22841726618705038
"Block Group 3, Census Tract 11.01, Philadelphia County, Pennsylvania",874,860,42,101,001101,3,0.9839816933638444,0.016018306636155555
"Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",748,99,42,101,027402,3,0.1323529411764706,0.8676470588235294
"Block Group 1, Census Tract 31, Philadelphia County, Pennsylvania",1126,141,42,101,003100,1,0.12522202486678508,0.874777975133215
"Block Group 2, Census Tract 31, Philadelphia County, Pennsylvania",402,82,42,101,003100,2,0.20398009950248755,0.7960199004975125
"Block Group 4, Census Tract 31, Philadelphia County, Pennsylvania",815,71,42,101,003100,4,0.08711656441717791,0.9128834355828221
"Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania",1618,1184,42,101,034400,2,0.7317676143386898,0.26823238566131025
"Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania",3235,2206,42,101,034701,2,0.6819165378670788,0.31808346213292116
"Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",415,161,42,101,016600,2,0.38795180722891565,0.6120481927710844
"Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",1237,143,42,101,016600,1,0.11560226354082458,0.8843977364591754
"Block Group 1, Census Tract 173, Philadelphia County, Pennsylvania",1256,57,42,101,017300,1,0.04538216560509554,0.9546178343949044
"Block Group 1, Census Tract 274.02, Philadelphia County, Pennsylvania",1938,202,42,101,027402,1,0.1042311661506708,0.8957688338493293
"Block Group 4, Census Tract 329, Philadelphia County, Pennsylvania",494,381,42,101,032900,4,0.771255060728745,0.22874493927125505
"Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",482,181,42,101,032900,1,0.3755186721991701,0.6244813278008299
"Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",541,309,42,101,032900,2,0.5711645101663586,0.4288354898336414
"Block Group 2, Census Tract 348.02, Philadelphia County, Pennsylvania",1148,881,42,101,034802,2,0.7674216027874564,0.23257839721254359
"Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",1455,1414,42,101,034802,3,0.9718213058419244,0.028178694158075612
"Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",924,602,42,101,034803,3,0.6515151515151515,0.3484848484848485
"Block Group 1, Census Tract 361, Philadelphia County, Pennsylvania",716,334,42,101,036100,1,0.4664804469273743,0.5335195530726258
"Block Group 1, Census Tract 335, Philadelphia County, Pennsylvania",1204,612,42,101,033500,1,0.5083056478405316,0.49169435215946844
"Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",1991,1095,42,101,033500,2,0.5499748869914616,0.4500251130085384
"Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania",1015,899,42,101,034100,3,0.8857142857142857,0.11428571428571432
"Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",1063,936,42,101,034100,2,0.8805268109125117,0.11947318908748827
"Block Group 6, Census Tract 341, Philadelphia County, Pennsylvania",878,759,42,101,034100,6,0.8644646924829157,0.1355353075170843
